Time,altitude via coords,altitude via ecc ano,altitude via true ano
2110,6793555.314693,6797463.052674,6797463.052674
2111,6793559.535502,6797458.831866,6797458.831866
2112,6793563.758788,6797454.608579,6797454.608579
2113,6793567.984547,6797450.382820,6797450.382820
2114,6793572.212773,6797446.154594,6797446.154594
2115,6793576.443461,6797441.923907,6797441.923907
2116,6793580.676604,6797437.690763,6797437.690763
2117,6793584.912199,6797433.455169,6797433.455169
2118,6793589.150239,6797429.217129,6797429.217129
2119,6793593.390719,6797424.976649,6797424.976649
2120,6793597.633633,6797420.733734,6797420.733734
2121,6793601.878977,6797416.488390,6797416.488390
2122,6793606.126745,6797412.240622,6797412.240622
2123,6793610.376932,6797407.990435,6797407.990435
2124,6793614.629532,6797403.737836,6797403.737836
2125,6793618.884539,6797399.482828,6797399.482828
2126,6793623.141949,6797395.225418,6797395.225418
2127,6793627.401756,6797390.965611,6797390.965611
2128,6793631.663955,6797386.703412,6797386.703412
2129,6793635.928540,6797382.438828,6797382.438828
2130,6793640.195505,6797378.171862,6797378.171862
2131,6793644.464846,6797373.902521,6797373.902521
2132,6793648.736557,6797369.630810,6797369.630810
2133,6793653.010633,6797365.356735,6797365.356735
2134,6793657.287067,6797361.080300,6797361.080300
2135,6793661.565855,6797356.801512,6797356.801512
2136,6793665.846992,6797352.520376,6797352.520376
2137,6793670.130471,6797348.236896,6797348.236896
2138,6793674.416288,6797343.951080,6797343.951080
2139,6793678.704437,6797339.662931,6797339.662931
2140,6793682.994912,6797335.372456,6797335.372456
2141,6793687.287708,6797331.079659,6797331.079659
2142,6793691.582820,6797326.784547,6797326.784547
2143,6793695.880243,6797322.487125,6797322.487125
2144,6793700.179970,6797318.187398,6797318.187398
2145,6793704.481996,6797313.885372,6797313.885372
2146,6793708.786316,6797309.581052,6797309.581052
2147,6793713.092924,6797305.274443,6797305.274443
2148,6793717.401816,6797300.965552,6797300.965552
2149,6793721.712985,6797296.654383,6797296.654383
2150,6793726.026426,6797292.340942,6797292.340942
2151,6793730.342133,6797288.025234,6797288.025234
2152,6793734.660102,6797283.707266,6797283.707266
2153,6793738.980326,6797279.387042,6797279.387042
2154,6793743.302800,6797275.064568,6797275.064568
2155,6793747.627519,6797270.739849,6797270.739849
2156,6793751.954476,6797266.412891,6797266.412891
2157,6793756.283668,6797262.083700,6797262.083700
2158,6793760.615088,6797257.752280,6797257.752280
2159,6793764.948730,6797253.418638,6797253.418638
2160,6793769.284589,6797249.082778,6797249.082778
2161,6793773.622661,6797244.744707,6797244.744707
2162,6793777.962938,6797240.404430,6797240.404430
2163,6793782.305416,6797236.061952,6797236.061952
2164,6793786.650089,6797231.717278,6797231.717278
2165,6793790.996952,6797227.370416,6797227.370416
2166,6793795.345999,6797223.021369,6797223.021369
2167,6793799.697224,6797218.670143,6797218.670143
2168,6793804.050623,6797214.316745,6797214.316745
2169,6793808.406189,6797209.961179,6797209.961179
2170,6793812.763917,6797205.603450,6797205.603450
2171,6793817.123802,6797201.243566,6797201.243566
2172,6793821.485838,6797196.881530,6797196.881530
2173,6793825.850019,6797192.517349,6797192.517349
2174,6793830.216340,6797188.151028,6797188.151028
2175,6793834.584795,6797183.782572,6797183.782572
2176,6793838.955380,6797179.411988,6797179.411988
2177,6793843.328087,6797175.039280,6797175.039280
2178,6793847.702913,6797170.664455,6797170.664455
2179,6793852.079850,6797166.287517,6797166.287517
2180,6793856.458894,6797161.908473,6797161.908473
2181,6793860.840040,6797157.527328,6797157.527328
2182,6793865.223281,6797153.144087,6797153.144087
2183,6793869.608612,6797148.758756,6797148.758756
2184,6793873.996027,6797144.371341,6797144.371341
2185,6793878.385521,6797139.981847,6797139.981847
2186,6793882.777088,6797135.590279,6797135.590279
2187,6793887.170724,6797131.196644,6797131.196644
2188,6793891.566421,6797126.800947,6797126.800947
2189,6793895.964175,6797122.403193,6797122.403193
2190,6793900.363980,6797118.003388,6797118.003388
2191,6793904.765830,6797113.601538,6797113.601538
2192,6793909.169720,6797109.197648,6797109.197648
2193,6793913.575644,6797104.791723,6797104.791723
2194,6793917.983597,6797100.383770,6797100.383770
2195,6793922.393573,6797095.973794,6797095.973794
2196,6793926.805567,6797091.561801,6797091.561801
2197,6793931.219572,6797087.147795,6797087.147795
2198,6793935.635584,6797082.731784,6797082.731784
2199,6793940.053596,6797078.313771,6797078.313771
2200,6793944.473604,6797073.893764,6797073.893764
2201,6793948.895600,6797069.471767,6797069.471767
2202,6793953.319581,6797065.047786,6797065.047786
2203,6793957.745540,6797060.621827,6797060.621827
2204,6793962.173472,6797056.193896,6797056.193896
2205,6793966.603370,6797051.763997,6797051.763997
2206,6793971.035230,6797047.332137,6797047.332137
2207,6793975.469046,6797042.898321,6797042.898321
2208,6793979.904812,6797038.462556,6797038.462556
2209,6793984.342522,6797034.024845,6797034.024845
2210,6793988.782172,6797029.585196,6797029.585196
2211,6793993.223754,6797025.143613,6797025.143613
2212,6793997.667264,6797020.700103,6797020.700103
2213,6794002.112697,6797016.254671,6797016.254671
2214,6794006.560045,6797011.807322,6797011.807322
2215,6794011.009304,6797007.358063,6797007.358063
2216,6794015.460469,6797002.906899,6797002.906899
2217,6794019.913532,6796998.453835,6796998.453835
2218,6794024.368490,6796993.998878,6796993.998878
2219,6794028.825335,6796989.542032,6796989.542032
2220,6794033.284064,6796985.083304,6796985.083304
2221,6794037.744668,6796980.622699,6796980.622699
2222,6794042.207144,6796976.160223,6796976.160223
2223,6794046.671486,6796971.695882,6796971.695882
2224,6794051.137687,6796967.229680,6796967.229680
2225,6794055.605743,6796962.761625,6796962.761625
2226,6794060.075647,6796958.291721,6796958.291721
2227,6794064.547393,6796953.819974,6796953.819974
2228,6794069.020977,6796949.346390,6796949.346390
2229,6794073.496393,6796944.870975,6796944.870975
2230,6794077.973634,6796940.393733,6796940.393733
2231,6794082.452695,6796935.914672,6796935.914672
2232,6794086.933571,6796931.433796,6796931.433796
2233,6794091.416256,6796926.951112,6796926.951112
2234,6794095.900743,6796922.466624,6796922.466624
2235,6794100.387028,6796917.980339,6796917.980339
2236,6794104.875105,6796913.492263,6796913.492263
2237,6794109.364967,6796909.002400,6796909.002400
2238,6794113.856610,6796904.510757,6796904.510757
2239,6794118.350028,6796900.017340,6796900.017340
2240,6794122.845214,6796895.522154,6796895.522154
2241,6794127.342164,6796891.025204,6796891.025204
2242,6794131.840871,6796886.526497,6796886.526497
2243,6794136.341329,6796882.026038,6796882.026038
2244,6794140.843534,6796877.523833,6796877.523833
2245,6794145.347479,6796873.019888,6796873.019888
2246,6794149.853159,6796868.514208,6796868.514208
2247,6794154.360568,6796864.006799,6796864.006799
2248,6794158.869700,6796859.497667,6796859.497667
2249,6794163.380550,6796854.986818,6796854.986818
2250,6794167.893111,6796850.474257,6796850.474257
2251,6794172.407378,6796845.959989,6796845.959989
2252,6794176.923346,6796841.444022,6796841.444022
2253,6794181.441008,6796836.926359,6796836.926359
2254,6794185.960359,6796832.407008,6796832.407008
2255,6794190.481393,6796827.885974,6796827.885974
2256,6794195.004105,6796823.363263,6796823.363263
2257,6794199.528488,6796818.838880,6796818.838880
2258,6794204.054537,6796814.312830,6796814.312830
2259,6794208.582246,6796809.785121,6796809.785121
2260,6794213.111610,6796805.255758,6796805.255758
2261,6794217.642622,6796800.724745,6796800.724745
2262,6794222.175277,6796796.192090,6796796.192090
2263,6794226.709570,6796791.657798,6796791.657798
2264,6794231.245494,6796787.121874,6796787.121874
2265,6794235.783043,6796782.584324,6796782.584324
2266,6794240.322213,6796778.045155,6796778.045155
2267,6794244.862996,6796773.504371,6796773.504371
2268,6794249.405388,6796768.961980,6796768.961980
2269,6794253.949382,6796764.417985,6796764.417985
2270,6794258.494974,6796759.872394,6796759.872394
2271,6794263.042156,6796755.325211,6796755.325211
2272,6794267.590924,6796750.776443,6796750.776443
2273,6794272.141271,6796746.226096,6796746.226096
2274,6794276.693193,6796741.674175,6796741.674175
2275,6794281.246682,6796737.120686,6796737.120686
2276,6794285.801733,6796732.565634,6796732.565634
2277,6794290.358341,6796728.009027,6796728.009027
2278,6794294.916499,6796723.450868,6796723.450868
2279,6794299.476202,6796718.891165,6796718.891165
2280,6794304.037445,6796714.329923,6796714.329923
2281,6794308.600221,6796709.767147,6796709.767147
2282,6794313.164524,6796705.202844,6796705.202844
2283,6794317.730349,6796700.637019,6796700.637019
2284,6794322.297689,6796696.069678,6796696.069678
2285,6794326.866540,6796691.500827,6796691.500827
2286,6794331.436896,6796686.930472,6796686.930472
2287,6794336.008750,6796682.358618,6796682.358618
2288,6794340.582096,6796677.785271,6796677.785271
2289,6794345.156930,6796673.210438,6796673.210438
2290,6794349.733244,6796668.634123,6796668.634123
2291,6794354.311034,6796664.056333,6796664.056333
2292,6794358.890294,6796659.477074,6796659.477074
2293,6794363.471017,6796654.896351,6796654.896351
2294,6794368.053198,6796650.314169,6796650.314169
2295,6794372.636831,6796645.730536,6796645.730536
2296,6794377.221910,6796641.145457,6796641.145457
2297,6794381.808430,6796636.558937,6796636.558937
2298,6794386.396385,6796631.970983,6796631.970983
2299,6794390.985768,6796627.381600,6796627.381600
2300,6794395.576574,6796622.790793,6796622.790793
2301,6794400.168798,6796618.198570,6796618.198570
2302,6794404.762432,6796613.604935,6796613.604935
2303,6794409.357472,6796609.009895,6796609.009895
2304,6794413.953912,6796604.413455,6796604.413455
2305,6794418.551746,6796599.815622,6796599.815622
2306,6794423.150967,6796595.216400,6796595.216400
2307,6794427.751571,6796590.615796,6796590.615796
2308,6794432.353551,6796586.013816,6796586.013816
2309,6794436.956902,6796581.410466,6796581.410466
2310,6794441.561617,6796576.805750,6796576.805750
2311,6794446.167691,6796572.199676,6796572.199676
2312,6794450.775118,6796567.592249,6796567.592249
2313,6794455.383892,6796562.983475,6796562.983475
2314,6794459.994008,6796558.373360,6796558.373360
2315,6794464.605458,6796553.761909,6796553.761909
2316,6794469.218239,6796549.149129,6796549.149129
2317,6794473.832343,6796544.535025,6796544.535025
2318,6794478.447764,6796539.919603,6796539.919603
2319,6794483.064498,6796535.302869,6796535.302869
2320,6794487.682538,6796530.684829,6796530.684829
2321,6794492.301878,6796526.065489,6796526.065489
2322,6794496.922513,6796521.444855,6796521.444855
2323,6794501.544436,6796516.822932,6796516.822932
2324,6794506.167642,6796512.199726,6796512.199726
2325,6794510.792124,6796507.575243,6796507.575243
2326,6794515.417878,6796502.949490,6796502.949490
2327,6794520.044896,6796498.322471,6796498.322471
2328,6794524.673174,6796493.694193,6796493.694193
2329,6794529.302705,6796489.064662,6796489.064662
2330,6794533.933484,6796484.433884,6796484.433884
2331,6794538.565504,6796479.801863,6796479.801863
2332,6794543.198760,6796475.168608,6796475.168608
2333,6794547.833246,6796470.534122,6796470.534122
2334,6794552.468955,6796465.898412,6796465.898412
2335,6794557.105883,6796461.261485,6796461.261485
2336,6794561.744022,6796456.623345,6796456.623345
2337,6794566.383368,6796451.983999,6796451.983999
2338,6794571.023915,6796447.343453,6796447.343453
2339,6794575.665656,6796442.701712,6796442.701712
2340,6794580.308585,6796438.058782,6796438.058782
2341,6794584.952698,6796433.414670,6796433.414670
2342,6794589.597987,6796428.769381,6796428.769381
2343,6794594.244447,6796424.122921,6796424.122921
2344,6794598.892072,6796419.475296,6796419.475296
2345,6794603.540856,6796414.826512,6796414.826512
2346,6794608.190793,6796410.176575,6796410.176575
2347,6794612.841878,6796405.525490,6796405.525490
2348,6794617.494104,6796400.873264,6796400.873264
2349,6794622.147465,6796396.219902,6796396.219902
2350,6794626.801957,6796391.565411,6796391.565411
2351,6794631.457571,6796386.909796,6796386.909796
2352,6794636.114304,6796382.253063,6796382.253063
2353,6794640.772149,6796377.595219,6796377.595219
2354,6794645.431099,6796372.936268,6796372.936268
2355,6794650.091150,6796368.276218,6796368.276218
2356,6794654.752295,6796363.615073,6796363.615073
2357,6794659.414528,6796358.952840,6796358.952840
2358,6794664.077843,6796354.289525,6796354.289525
2359,6794668.742235,6796349.625133,6796349.625133
2360,6794673.407697,6796344.959671,6796344.959671
2361,6794678.074224,6796340.293144,6796340.293144
2362,6794682.741809,6796335.625559,6796335.625559
2363,6794687.410447,6796330.956921,6796330.956921
2364,6794692.080132,6796326.287236,6796326.287236
2365,6794696.750857,6796321.616510,6796321.616510
2366,6794701.422618,6796316.944750,6796316.944750
2367,6794706.095408,6796312.271960,6796312.271960
2368,6794710.769220,6796307.598147,6796307.598147
2369,6794715.444050,6796302.923318,6796302.923318
2370,6794720.119891,6796298.247477,6796298.247477
2371,6794724.796737,6796293.570630,6796293.570630
2372,6794729.474583,6796288.892785,6796288.892785
2373,6794734.153422,6796284.213946,6796284.213946
2374,6794738.833248,6796279.534120,6796279.534120
2375,6794743.514056,6796274.853312,6796274.853312
2376,6794748.195839,6796270.171528,6796270.171528
2377,6794752.878592,6796265.488775,6796265.488775
2378,6794757.562309,6796260.805059,6796260.805059
2379,6794762.246983,6796256.120384,6796256.120384
2380,6794766.932610,6796251.434758,6796251.434758
2381,6794771.619182,6796246.748186,6796246.748186
2382,6794776.306694,6796242.060674,6796242.060674
2383,6794780.995139,6796237.372228,6796237.372228
2384,6794785.684513,6796232.682854,6796232.682854
2385,6794790.374809,6796227.992558,6796227.992558
2386,6794795.066021,6796223.301346,6796223.301346
2387,6794799.758143,6796218.609224,6796218.609224
2388,6794804.451170,6796213.916198,6796213.916198
2389,6794809.145094,6796209.222273,6796209.222273
2390,6794813.839911,6796204.527457,6796204.527457
2391,6794818.535614,6796199.831754,6796199.831754
2392,6794823.232197,6796195.135170,6796195.135170
2393,6794827.929655,6796190.437712,6796190.437712
2394,6794832.627981,6796185.739386,6796185.739386
2395,6794837.327170,6796181.040198,6796181.040198
2396,6794842.027215,6796176.340153,6796176.340153
2397,6794846.728110,6796171.639257,6796171.639257
2398,6794851.429850,6796166.937517,6796166.937517
2399,6794856.132429,6796162.234938,6796162.234938
2400,6794860.835840,6796157.531527,6796157.531527
2401,6794865.540078,6796152.827289,6796152.827289
2402,6794870.245137,6796148.122231,6796148.122231
2403,6794874.951010,6796143.416357,6796143.416357
2404,6794879.657692,6796138.709675,6796138.709675
2405,6794884.365177,6796134.002191,6796134.002191
2406,6794889.073458,6796129.293909,6796129.293909
2407,6794893.782531,6796124.584837,6796124.584837
2408,6794898.492388,6796119.874980,6796119.874980
2409,6794903.203024,6796115.164344,6796115.164344
2410,6794907.914432,6796110.452935,6796110.452935
2411,6794912.626608,6796105.740760,6796105.740760
2412,6794917.339544,6796101.027823,6796101.027823
2413,6794922.053236,6796096.314132,6796096.314132
2414,6794926.767676,6796091.599691,6796091.599691
2415,6794931.482859,6796086.884508,6796086.884508
2416,6794936.198780,6796082.168588,6796082.168588
2417,6794940.915431,6796077.451937,6796077.451937
2418,6794945.632807,6796072.734561,6796072.734561
2419,6794950.350902,6796068.016465,6796068.016465
2420,6794955.069710,6796063.297657,6796063.297657
2421,6794959.789225,6796058.578142,6796058.578142
2422,6794964.509441,6796053.857926,6796053.857926
2423,6794969.230352,6796049.137015,6796049.137015
2424,6794973.951953,6796044.415415,6796044.415415
2425,6794978.674236,6796039.693132,6796039.693132
2426,6794983.397196,6796034.970172,6796034.970172
2427,6794988.120827,6796030.246540,6796030.246540
